Inspection Date,Response Score,Script Item Number,Location Code,Plant Number,Installed Component,Installed Modifier,Script ID,Script Description,Attribute ID,Questions,Response Description,Document Link,Script Activity ID,Script Result ID,Site,Work Group,Zone,Script Version Number,5Char_Site_Code,Civil Item
11/08/2022,1.0,5,HAMH4STECH,HAMH4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA03,Do you want to report any condition deterioration for the base?,YES,nan,S-0671783,SRR-10452850,HAMH,TCNWARW,TCN,1,HAMH4,Civil Item
11/08/2022,60.0,6,HAMH4STECH,HAMH4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA04,Rate condition of foundation (base),EVIDENCE OF HEAVY DETERIORATION,nan,S-0671783,SRR-10452851,HAMH,TCNWARW,TCN,1,HAMH4,Civil Item
11/08/2022,1.0,9,HAMH4STECH,HAMH4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA06,Do you want to report any condition deterioration for the support structure?,YES,nan,S-0671783,SRR-10452853,HAMH,TCNWARW,TCN,1,HAMH4,Civil Item
11/08/2022,,10,HAMH4STECH,HAMH4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA07,Is the asset support structure steel / concrete,STEEL,nan,S-0671783,SRR-10452854,HAMH,TCNWARW,TCN,1,HAMH4,Civil Item
11/08/2022,60.0,13,HAMH4STECH,HAMH4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA08,Rate condition of the steel asset support structure,G4-LIGHT PITTING/MAJORITY OF COATING LOST,nan,S-0671783,SRR-10452855,HAMH,TCNWARW,TCN,1,HAMH4,Civil Item
11/08/2022,1.0,16,HAMH4STECH,HAMH4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA09,Do any of the earthing connections need reporting,YES,nan,S-0671783,SRR-10452856,HAMH,TCNWARW,TCN,1,HAMH4,Civil Item
11/08/2022,60.0,17,HAMH4STECH,HAMH4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA10,Confirm integrity of the earthing connections,LOOSE/INSECURE,nan,S-0671783,SRR-10452857,HAMH,TCNWARW,TCN,1,HAMH4,Civil Item
11/08/2022,0.0,19,HAMH4STECH,HAMH4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA11,Add details for another earthing connection,NO,nan,S-0671783,SRR-10452859,HAMH,TCNWARW,TCN,1,HAMH4,Civil Item
11/08/2022,1.0,21,HAMH4STECH,HAMH4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA12,Does the asset body need reporting,YES,nan,S-0671783,SRR-10452860,HAMH,TCNWARW,TCN,1,HAMH4,Civil Item
11/08/2022,,22,HAMH4STECH,HAMH4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA13,What is the phase for this issue?,nan,nan,S-0671783,SRR-10452862,HAMH,TCNWARW,TCN,1,HAMH4,Civil Item
11/08/2022,,23,HAMH4STECH,HAMH4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA14,Rate the level of pollution on the main body of the asset,nan,nan,S-0671783,SRR-10452863,HAMH,TCNWARW,TCN,1,HAMH4,Civil Item
11/08/2022,,25,HAMH4STECH,HAMH4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA15,Rate the level of damage/cracking on the main body of the asset,nan,nan,S-0671783,SRR-10452864,HAMH,TCNWARW,TCN,1,HAMH4,Civil Item
11/08/2022,60.0,27,HAMH4STECH,HAMH4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA16,Rate the condition of the metalwork on the main body of the asset,G4-LIGHT PITTING/MAJORITY OF COATING LOST,nan,S-0671783,SRR-10452866,HAMH,TCNWARW,TCN,1,HAMH4,Civil Item
16/08/2022,,1,BRIN2SCARE,BRIN2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-0674572,SRR-10497756,BRIN,TNESHEF,TNE,1,BRIN2,Civil Item
16/08/2022,40.0,2,BRIN2SCARE,BRIN2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC02,Rate trench cover,SUPERFICIAL/MINOR DETERIORATION,nan,S-0674572,SRR-10497757,BRIN,TNESHEF,TNE,1,BRIN2,Civil Item
16/08/2022,,1,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-0674671,SRR-10498915,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,40.0,2,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC02,Rate trench cover,SUPERFICIAL/MINOR DETERIORATION,nan,S-0674671,SRR-10498916,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,,1,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-0674671,SRR-10498919,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,40.0,2,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC02,Rate trench cover,SUPERFICIAL/MINOR DETERIORATION,nan,S-0674671,SRR-10498921,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,,1,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-0674671,SRR-10498923,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,40.0,2,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC02,Rate trench cover,SUPERFICIAL/MINOR DETERIORATION,nan,S-0674671,SRR-10498925,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,,1,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-0674671,SRR-10498927,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,40.0,2,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC02,Rate trench cover,SUPERFICIAL/MINOR DETERIORATION,nan,S-0674671,SRR-10498929,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,,1,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-0674671,SRR-10498931,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,40.0,2,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC02,Rate trench cover,SUPERFICIAL/MINOR DETERIORATION,nan,S-0674671,SRR-10498933,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,,1,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-0674671,SRR-10498935,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,40.0,2,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC02,Rate trench cover,SUPERFICIAL/MINOR DETERIORATION,nan,S-0674671,SRR-10498937,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,,1,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-0674671,SRR-10498939,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,40.0,2,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC02,Rate trench cover,SUPERFICIAL/MINOR DETERIORATION,nan,S-0674671,SRR-10498941,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,,1,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-0674671,SRR-10498943,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,40.0,2,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC02,Rate trench cover,SUPERFICIAL/MINOR DETERIORATION,nan,S-0674671,SRR-10498945,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,,1,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-0674671,SRR-10498947,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
16/08/2022,40.0,2,BRIN4SCARE,BRIN4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC02,Rate trench cover,SUPERFICIAL/MINOR DETERIORATION,nan,S-0674671,SRR-10498949,BRIN,TNESHEF,TNE,1,BRIN4,Civil Item
18/08/2022,1.0,4,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-0676446,SRR-10522985,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,,5,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA02,What is the number for the gantry?,nan,nan,S-0676446,SRR-10522986,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,1.0,7,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA03,Do you want to report any condition deterioration for the base?,YES,nan,S-0676446,SRR-10522987,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,1.0,11,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA06,Do you want to report any condition deterioration for the support structure?,YES,nan,S-0676446,SRR-10522988,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,0.0,18,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA09,Do any of the earthing connections need reporting,NO,nan,S-0676446,SRR-10522989,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,0.0,23,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA12,Does the asset body need reporting,NO,nan,S-0676446,SRR-10522990,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,60.0,8,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA04,Rate condition of foundation (base),EVIDENCE OF HEAVY DETERIORATION,nan,S-0676446,SRR-10522991,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,,12,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA07,Is the asset support structure steel / concrete,CONCRETE,nan,S-0676446,SRR-10522992,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,60.0,13,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA17,Rate condition of the concrete asset support structure,EVIDENCE OF HEAVY DETERIORATION,nan,S-0676446,SRR-10522993,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,1.0,4,BRIN4STECH,BRIN4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-0676486,SRR-10523426,BRIN,TNESHEF,TNE,2,BRIN4,Civil Item
18/08/2022,,5,BRIN4STECH,BRIN4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA02,What is the number for the gantry?,nan,J:\HELPDESK\SITEDATA\Abha1.doc,S-0676486,SRR-10523427,BRIN,TNESHEF,TNE,2,BRIN4,Civil Item
18/08/2022,0.0,7,BRIN4STECH,BRIN4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA03,Do you want to report any condition deterioration for the base?,NO,nan,S-0676486,SRR-10523428,BRIN,TNESHEF,TNE,2,BRIN4,Civil Item
18/08/2022,1.0,11,BRIN4STECH,BRIN4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA06,Do you want to report any condition deterioration for the support structure?,YES,nan,S-0676486,SRR-10523429,BRIN,TNESHEF,TNE,2,BRIN4,Civil Item
18/08/2022,,12,BRIN4STECH,BRIN4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA07,Is the asset support structure steel / concrete,STEEL,nan,S-0676486,SRR-10523430,BRIN,TNESHEF,TNE,2,BRIN4,Civil Item
18/08/2022,20.0,15,BRIN4STECH,BRIN4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA08,Rate condition of the steel asset support structure,G2-COATING INTACT (<1%)/VERY LIGHT CORROSION,nan,S-0676486,SRR-10523431,BRIN,TNESHEF,TNE,2,BRIN4,Civil Item
18/08/2022,0.0,18,BRIN4STECH,BRIN4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA09,Do any of the earthing connections need reporting,NO,nan,S-0676486,SRR-10523433,BRIN,TNESHEF,TNE,2,BRIN4,Civil Item
18/08/2022,0.0,23,BRIN4STECH,BRIN4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA12,Does the asset body need reporting,NO,nan,S-0676486,SRR-10523434,BRIN,TNESHEF,TNE,2,BRIN4,Civil Item
18/08/2022,,5,BRIN4STECH,BRIN4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA02,What is the number for the gantry?,nan,J:\HELPDESK\SITEDATA\Abha4.doc,S-0676486,SRR-10523436,BRIN,TNESHEF,TNE,2,BRIN4,Civil Item
18/08/2022,1.0,7,BRIN4STECH,BRIN4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA03,Do you want to report any condition deterioration for the base?,YES,nan,S-0676486,SRR-10523437,BRIN,TNESHEF,TNE,2,BRIN4,Civil Item
18/08/2022,1.0,11,BRIN4STECH,BRIN4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA06,Do you want to report any condition deterioration for the support structure?,YES,nan,S-0676486,SRR-10523438,BRIN,TNESHEF,TNE,2,BRIN4,Civil Item
18/08/2022,20.0,15,BRIN4STECH,BRIN4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA08,Rate condition of the steel asset support structure,G2-COATING INTACT (<1%)/VERY LIGHT CORROSION,nan,S-0676486,SRR-10523439,BRIN,TNESHEF,TNE,2,BRIN4,Civil Item
18/08/2022,0.0,18,BRIN4STECH,BRIN4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA09,Do any of the earthing connections need reporting,NO,nan,S-0676486,SRR-10523440,BRIN,TNESHEF,TNE,2,BRIN4,Civil Item
18/08/2022,0.0,23,BRIN4STECH,BRIN4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA12,Does the asset body need reporting,NO,nan,S-0676486,SRR-10523441,BRIN,TNESHEF,TNE,2,BRIN4,Civil Item
18/08/2022,60.0,8,BRIN4STECH,BRIN4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA04,Rate condition of foundation (base),EVIDENCE OF HEAVY DETERIORATION,nan,S-0676486,SRR-10523443,BRIN,TNESHEF,TNE,2,BRIN4,Civil Item
18/08/2022,,12,BRIN4STECH,BRIN4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA07,Is the asset support structure steel / concrete,STEEL,nan,S-0676486,SRR-10523445,BRIN,TNESHEF,TNE,2,BRIN4,Civil Item
18/08/2022,1.0,4,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-0676581,SRR-10524841,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,,5,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA02,What is the number for the gantry?,nan,J:\HELPDESK\SITEDATA\Bisw1.doc,S-0676581,SRR-10524842,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,1.0,7,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA03,Do you want to report any condition deterioration for the base?,YES,nan,S-0676581,SRR-10524843,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,40.0,8,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA04,Rate condition of foundation (base),SUPERFICIAL/MINOR DETERIORATION,nan,S-0676581,SRR-10524844,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,1.0,11,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA06,Do you want to report any condition deterioration for the support structure?,YES,nan,S-0676581,SRR-10524846,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,,12,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA07,Is the asset support structure steel / concrete,CONCRETE,nan,S-0676581,SRR-10524847,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,60.0,13,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA17,Rate condition of the concrete asset support structure,EVIDENCE OF HEAVY DETERIORATION,nan,S-0676581,SRR-10524848,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,0.0,18,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA09,Do any of the earthing connections need reporting,NO,nan,S-0676581,SRR-10524850,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,1.0,23,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA12,Does the asset body need reporting,YES,nan,S-0676581,SRR-10524851,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,60.0,26,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA15,Rate the level of damage/cracking on the main body of the asset,EVIDENCE OF HEAVY DETERIORATION,nan,S-0676581,SRR-10524854,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,1.0,4,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-0676795,SRR-10527571,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,,5,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA02,What is the number for the gantry?,nan,J:\HELPDESK\SITEDATA\Abha1.doc,S-0676795,SRR-10527572,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,1.0,7,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA03,Do you want to report any condition deterioration for the base?,YES,nan,S-0676795,SRR-10527573,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,0.0,8,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA04,Rate condition of foundation (base),"NO SIGNIFICANT DEFECT, AS GOOD AS NEW",nan,S-0676795,SRR-10527574,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,1.0,11,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA06,Do you want to report any condition deterioration for the support structure?,YES,nan,S-0676795,SRR-10527575,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,,12,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA07,Is the asset support structure steel / concrete,CONCRETE,nan,S-0676795,SRR-10527576,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,60.0,13,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA17,Rate condition of the concrete asset support structure,EVIDENCE OF HEAVY DETERIORATION,nan,S-0676795,SRR-10527577,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,0.0,18,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA09,Do any of the earthing connections need reporting,NO,nan,S-0676795,SRR-10527579,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,1.0,23,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA12,Does the asset body need reporting,YES,nan,S-0676795,SRR-10527580,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
18/08/2022,0.0,26,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA15,Rate the level of damage/cracking on the main body of the asset,"NO SIGNIFICANT DEFECT, AS GOOD AS NEW",nan,S-0676795,SRR-10527584,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
17/08/2022,1.0,4,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-0676801,SRR-10527991,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
17/08/2022,,5,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA02,What is the number for the gantry?,nan,J:\HELPDESK\SITEDATA\Abha1.doc,S-0676801,SRR-10527992,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
17/08/2022,1.0,7,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA03,Do you want to report any condition deterioration for the base?,YES,nan,S-0676801,SRR-10527993,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
17/08/2022,40.0,8,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA04,Rate condition of foundation (base),SUPERFICIAL/MINOR DETERIORATION,nan,S-0676801,SRR-10527994,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
17/08/2022,1.0,11,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA06,Do you want to report any condition deterioration for the support structure?,YES,nan,S-0676801,SRR-10527996,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
17/08/2022,,12,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA07,Is the asset support structure steel / concrete,CONCRETE,nan,S-0676801,SRR-10527997,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
17/08/2022,60.0,13,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA17,Rate condition of the concrete asset support structure,EVIDENCE OF HEAVY DETERIORATION,nan,S-0676801,SRR-10527998,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
17/08/2022,1.0,18,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA09,Do any of the earthing connections need reporting,YES,nan,S-0676801,SRR-10528000,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
17/08/2022,60.0,19,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA10,Confirm integrity of the earthing connections,LOOSE/INSECURE,nan,S-0676801,SRR-10528001,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
17/08/2022,0.0,21,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA11,Add details for another earthing connection,NO,nan,S-0676801,SRR-10528003,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
17/08/2022,0.0,23,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA12,Does the asset body need reporting,NO,nan,S-0676801,SRR-10528004,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
17/08/2022,,5,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA02,What is the number for the gantry?,nan,J:\HELPDESK\SITEDATA\Besw2.doc,S-0676801,SRR-10528006,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
17/08/2022,0.0,7,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA03,Do you want to report any condition deterioration for the base?,NO,nan,S-0676801,SRR-10528007,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
17/08/2022,0.0,11,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA06,Do you want to report any condition deterioration for the support structure?,NO,nan,S-0676801,SRR-10528009,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
17/08/2022,0.0,13,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA17,Rate condition of the concrete asset support structure,"NO SIGNIFICANT DEFECT, AS GOOD AS NEW",nan,S-0676801,SRR-10528010,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
17/08/2022,0.0,18,BRIN2STECH,BRIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA09,Do any of the earthing connections need reporting,NO,nan,S-0676801,SRR-10528011,BRIN,TNESHEF,TNE,2,BRIN2,Civil Item
